C8D593AF,ui_TUM_Co-OpDamageTitle
A8BBC9BF,Sounds:vo_level_04:L04_24465_1_Sonic_x_x_No-turning-b
1B6B434C,Sounds:vo_level_04:L04_24466_1_Knuckles_x_x_I-was-gonna
CD4A6DF3,Sounds:vo_level_04:L04_24467_1_Sonic_x_x_Snakes-I-ha
3F1E2967,Sounds:vo_level_04:L04_24467_20_Sonic_x_x_Snakes-I-ha
A0124A84,Sounds:vo_level_04:L04_24469_1_Knuckles_x_x_Snakes-bit
E6D5EB83,Sounds:vo_level_04:L04_24470_1_Knuckles_x_x_annnnd-mor
D686311E,Sounds:vo_level_04:L04_24471_1_Sonic_x_x_Alright-how
C9283AA4,Sounds:vo_level_04:L04_24472_1_Sonic_x_x_We-need-to-o
04AF94E5,Sounds:vo_level_04:L04_24473_1_Knuckles_x_x_Snakes-dead
C331621B,Sounds:vo_level_04:L04_24474_1_Knuckles_x_x_You-think-th
750AEB36,Sounds:vo_level_04:L04_24475_1_Sonic_x_x_We-have-to-g
C51E34B7,Sounds:vo_level_04:L04_24476_1_Knuckles_x_x_Okay-How
C65A94D0,Sounds:vo_level_04:L04_24477_1_Sonic_x_x_This-minecar
80682D04,Sounds:vo_level_04:L04_24478_1_Sonic_x_x_Wonder-what
A90125F1,Sounds:vo_level_04:L04_24479_1_Knuckles_x_x_I-think-the
0D305C5D,Sounds:vo_level_04:L04_24480_1_Knuckles_x_x_What-about-t
39D0086A,Sounds:vo_level_04:L04_24481_1_Sonic_x_x_Glad-those-t
94F02F09,Sounds:vo_level_04:L04_24482_1_Knuckles_x_x_Lesson-learn
C71BFF1C,Sounds:vo_level_04:L04_24483_1_Amy_x_x_This-is-awes
1304DE89,Sounds:vo_level_04:L04_24484_1_Amy_x_x_Glad-we-went
B4C0270D,Sounds:vo_level_04:L04_24485_20_Tails_x_x_We-are-in-no
A70FE74B,Sounds:vo_level_04:L04_24486_20_Tails_x_x_The-high-roa
EDD51315,Sounds:vo_level_04:L04_24487_1_Sonic_x_x_Wheres-Knuc
A6C57E96,Sounds:vo_level_04:L04_24488_1_Knuckles_x_x_Did-you-see
8394A795,Sounds:vo_level_04:L04_24489_20_Sonic_x_x_It-looks-br
FADD230E,Sounds:vo_level_04:L04_24490_1_Knuckles_x_x_Okay-but-if
47F7B9C4,Sounds:vo_level_04:L04_24491_1_Sonic_x_x_Trust-metha
3372CB18,Sounds:vo_level_04:L04_24493_1_Sonic_x_x_Careful-It
503DED83,Sounds:vo_level_04:L04_24494_1_Knuckles_x_x_Really-Is-i
87630583,Sounds:vo_level_04:L04_24495_20_Sonic_x_x_Incoming
522CAF0E,Sounds:vo_level_04:L04_24496_1_Sonic_x_x_Knuckles-wat
98F20E43,Sounds:vo_level_04:L04_24497_1_Knuckles_x_x_I-think-its
3224211A,Sounds:vo_level_04:L04_24498_20_Knuckles_x_x_He-is-throwi
5CE886AC,Sounds:vo_level_04:L04_24499_1_Sonic_x_x_Looks-like-t
5B0A8A6F,Sounds:vo_level_04:L04_24500_20_Sonic_x_x_Alright-onl
3BFA05AE,Sounds:vo_level_04:L04_24501_1_Knuckles_x_x_Hmm-I-wonde
56F6E7D3,Sounds:vo_level_04:L04_24502_1_Knuckles_x_x_Im-sure-not
FE447970,Sounds:vo_level_04:L04_24503_24_Sonic_x_x_Ahhhhhhhhhh
45B95D0F,Sounds:vo_level_04:L04_24506_20_Sonic_x_x_Well-this-is
EBEE8B3C,Sounds:vo_level_04:L04_24507_1_Knuckles_x_x_Okaynow-whe
FC4FB115,Sounds:vo_level_04:L04_24508_1_Sonic_x_x_The-only-thi
88DFB67F,Sounds:vo_level_04:L04_24509_1_Knuckles_x_x_Well-if-any
2A9145D5,Sounds:vo_level_04:L04_24510_1_Sonic_x_x_Whoa-What
27EE6DD9,Sounds:vo_level_04:L04_24511_1_Sonic_x_x_That-is-not
033BC228,Sounds:vo_level_04:L04_24512_1_knuckles_x_x_I-sure-didw
42E33A40,Sounds:vo_level_04:L04_24513_20_Knuckles_x_x_Ahwhaaaaaaa
BB2A8EEE,Sounds:vo_level_04:L04_24514_1_Knuckles_x_x_I-say-we-wor
A520F971,Sounds:vo_level_04:L04_24515_1_Sonic_x_x_Gotta-keep-g
19D367AE,Sounds:vo_level_04:L04_24516_1_Sonic_x_x_Thats-not-a
811C2D37,Sounds:vo_level_04:L04_24517_20_Knuckles_x_x_That-worm-th
36A13A8F,Sounds:vo_level_04:L04_24518_20_Knuckles_x_x_I-say-we-get
FDEFFBA2,Sounds:vo_level_04:L04_24522_1_Sonic_x_x_You-guys-are
313E7832,Sounds:vo_level_04:L04_24523_1_Sonic_x_x_Lets-find-ou
80BAD7F2,Sounds:vo_level_04:L04_24524_1_Knuckles_x_x_You-guys-are
2503E5A9,Sounds:vo_level_04:L04_24525_1_Knuckles_x_x_I-really-wan
B9606467,Sounds:vo_level_04:L04_24526_1_Sonic_x_x_That-should
E5C13A34,Sounds:vo_level_04:L04_24527_1_Sonic_x_x_This-switch
CA9B696B,Sounds:vo_level_04:L04_24528_1_Knuckles_x_x_Thatll-do-i
349D3B7A,Sounds:vo_level_04:L04_24529_1_Knuckles_x_x_Lets-pull-th
D7CA41DB,Sounds:vo_level_04:L04_24532_1_Sonic_x_x_Nicve-fight
DB64FA80,Sounds:vo_level_04:L04_24533_20_Sonic_x_x_Oh-boy-look
FAD3CE52,Sounds:vo_level_04:L04_24534_20_Knuckles_x_x_That-care-of
300E077A,Sounds:vo_level_04:L04_24535_1_Knuckles_x_x_Looks-like-w
56249C99,Sounds:vo_level_04:L04_24536_1_Sonic_x_x_Looks-like-w
6E3DE6A6,Sounds:vo_level_04:L04_24537_1_Sonic_x_x_Do-you-see-a
720458A5,Sounds:vo_level_04:L04_24538_1_Knuckles_x_x_I-think-we-c
82EB5A36,Sounds:vo_level_04:L04_24539_1_Knuckles_x_x_Lets-close
B66B3DD5,Sounds:vo_level_04:L04_24540_1_Knuckles_x_x_Its-jammed
677E7953,Sounds:vo_level_04:L04_24541_1_Sonic_x_x_Leave-it-to
8EB5F27B,Sounds:vo_level_04:L04_24542_1_Sonic_x_x_It-wont-go
01A07C5E,Sounds:vo_level_04:L04_24543_1_Sonic_x_x_Its-not-wor
6EEE967F,Sounds:vo_level_04:L04_24544_1_Knuckles_x_x_Its-blocked
D2DD4387,Sounds:vo_level_04:L04_24545_1_Knuckles_x_x_Got-it-Ther
FE91D627,Sounds:vo_level_04:L04_24546_1_Sonic_x_x_Its-working
D5E82E63,Sounds:vo_level_04:L04_24547_1_Sonic_x_x_That-did-it
B9412936,Sounds:vo_level_04:L04_24548_1_Sonic_x_x_Its-working
D62CD744,Sounds:vo_level_04:L04_24550_1_Sonic_x_x_Its-turning
9C02E758,Sounds:vo_level_04:L04_24551_1_Sonic_x_x_We-should-be
8120DBF9,Sounds:vo_level_04:L04_24552_1_Knuckles_x_x_There-it-goe
D3605E2C,Sounds:vo_level_04:L04_24553_21_Knuckles_x_x_and-the-whe
3FCB5141,Sounds:vo_level_04:L04_24554_1_Sonic_x_x_Oh-you-are-n
1F47E8BF,Sounds:vo_level_04:L04_24555_1_Sonic_x_x_Looks-like-s
3C1968E4,Sounds:vo_level_04:L04_24556_1_Sonic_x_x_I-think-we-k
73027FE1,Sounds:vo_level_04:L04_24557_1_Knuckles_x_x_Lots-of-dama
8658EBF3,Sounds:vo_level_04:L04_24558_1_Knuckles_x_x_That-worm-th
A2C37EFF,Sounds:vo_level_04:L04_24559_1_Sonic_x_x_You-jinxed-u
D87FC406,Sounds:vo_level_04:L04_24560_20_Knuckles_x_x_No-way
952571A8,Sounds:vo_level_04:L04_24563_1_Sonic_x_x_You-guys-wan
4CA3A7F2,Sounds:vo_level_04:L04_24564_1_Sonic_x_x_Looks-like-w
FFC52CCA,Sounds:vo_level_04:L04_24565_1_Knuckles_x_x_Ha-They-clo
EA67EA5A,Sounds:vo_level_04:L04_24566_1_Knuckles_x_x_Okay-Buddy
ADD9DD28,Sounds:vo_level_04:L04_24568_1_Sonic_x_x_Nice-Lets
3C2E2667,Sounds:vo_level_04:L04_24569_1_Sonic_x_x_Look-what-I
95E72605,Sounds:vo_level_04:L04_24570_1_Knuckles_x_x_Well-Well-h
8406C30E,Sounds:vo_level_04:L04_24571_20_Knuckles_x_x_Sonic-found
EFE807DB,Sounds:vo_level_04:L04_24576_1_Sonic_x_x_Throw-these
EDBAF7BA,Sounds:vo_level_04:L04_24577_1_Sonic_x_x_Knuckles-we
A43502AC,Sounds:vo_level_04:L04_24578_1_Knuckles_x_x_We-gotta-thr
D3A97D52,Sounds:vo_level_04:L04_24579_1_Knuckles_x_x_Lets-just-to
84075068,Sounds:vo_level_04:L04_24580_1_Sonic_x_x_Hes-stunned
6457F0DF,Sounds:vo_level_04:L04_24581_1_Sonic_x_x_Gotemlets
E627590A,Sounds:vo_level_04:L04_24582_1_Knuckles_x_x_Lets-bring-h
795CA532,Sounds:vo_level_04:L04_24583_1_Knuckles_x_x_Sonic-connec
5518D894,Sounds:vo_level_04:L04_24584_20_Tails_x_x_No-fair--We
16F0B9E6,Sounds:vo_level_04:L04_24585_1_Tails_x_x_This-is-not
42F9A193,Sounds:vo_level_04:L04_24586_20_Sonic_x_x_Oh-come-on
73A6E5BE,Sounds:vo_level_04:L04_24587_1_Sonic_x_x_Come-out-to
E70644E2,Sounds:vo_level_04:L04_24588_1_Sonic_x_x_I-say-we-ric
A83EF703,Sounds:vo_level_04:L04_24589_20_Sonic_x_x_Lets-take-a
BB5CCEC9,Sounds:vo_level_04:L04_24590_1_Knuckles_x_x_Thats-not-w
91BDBBE0,Sounds:vo_level_04:L04_24591_1_Knuckles_x_x_There-has-to
A42D024E,Sounds:vo_level_04:L04_24592_1_Sonic_x_x_Go-for-the-b
6E2B8392,Sounds:vo_level_04:L04_24593_20_Sonic_x_x_Bank-it-in-b
E12529CF,Sounds:vo_level_04:L04_24594_1_Knuckles_x_x_Corner-pocke
24764058,Sounds:vo_level_04:L04_24595_1_Knuckles_x_x_He-cant-hin
F258A7BC,Sounds:vo_level_04:L04_24603_1_Sonic_x_x_I-think-we-c
B801FDFD,Sounds:vo_level_04:L04_24604_1_Sonic_x_x_Throw-the-ro
E589BFA7,Sounds:vo_level_04:L04_24605_1_Sonic_x_x_How-about-we
8B98E755,Sounds:vo_level_04:L04_24606_1_Sonic_x_x_Knuckles-tr
6FAF0942,Sounds:vo_level_04:L04_24607_1_Sonic_x_x_It-worked
8568D2C8,Sounds:vo_level_04:L04_24608_1_Sonic_x_x_Nice-It-dam
4C66CFE3,Sounds:vo_level_04:L04_24609_1_Knuckles_x_x_Who-build-a
3D7DC667,Sounds:vo_level_04:L04_24610_1_Knuckles_x_x_Hey-I-think
38BCE467,Sounds:vo_level_04:L04_24611_1_Knuckles_x_x_Sonic-toss
9B2F5644,Sounds:vo_level_04:L04_24612_1_Knuckles_x_x_It-worked-I
76A5768D,Sounds:vo_level_04:L04_24613_1_Knuckles_x_x_Sweet-toss
F1C68167,Sounds:vo_level_04:L04_24614_1_Knuckles_x_x_That-should
A6C3A4E9,Sounds:vo_level_04:L04_24597_1_Sonic_x_x_mumble
DE6A1230,Sounds:vo_level_04:L04_24598_1_Knuckles_x_x_Whew-Squish
2C8EA622,Sounds:vo_level_04:L04_24599_21_Sonic_x_x_Mumble-Get
35D62637,Sounds:vo_level_04:L04_24600_1_Knuckles_x_x_Whoops-My-b
C60C256C,Sounds:vo_level_04:L04_24601_1_Sonic_x_x_Now-what
2D37C48B,Sounds:vo_level_04:L04_24602_1_Knuckles_x_x_If-we-only-h
1950D45D,Sounds:vo_level_05:L05_05005_1_Sonic_x_x_Last-one-to
A470354E,Sounds:vo_level_05:L05_05006_1_Amy_x_x_We-have-to-h
B6BF9FB8,Sounds:vo_level_05:L05_05007_1_Knuckles_x_x_Lets-get-ove
8115448C,Sounds:vo_level_05:L05_05008_1_Tails_x_x_Whoa-look-a
6B0135C2,Sounds:vo_level_05:L05_05009_1_Sonic_x_x_Come-on-ever
2179EA81,Sounds:vo_level_05:L05_05010_1_Amy_x_x_We-have-to-g
EEF1BE31,Sounds:vo_level_05:L05_05011_1_Knuckles_x_x_I-have-a-cra
7085CC09,Sounds:vo_level_05:L05_05012_1_Tails_x_x_Those-turtle
98F553F3,Sounds:vo_level_05:L05_05013_1_Sonic_x_x_Alright-Tim
3FA6AC1B,Sounds:vo_level_05:L05_05014_1_Amy_x_x_They-are-ope
B3269AB9,Sounds:vo_level_05:L05_05015_1_Knuckles_x_x_They-better
2FDF09CD,Sounds:vo_level_05:L05_05016_1_Tails_x_x_They-love-us
9BDD8CDF,Sounds:vo_level_05:L05_05018_20_Troubled-Turtle_x_x_I-cant-imag
072D7067,Sounds:vo_level_05:L05_05019_20_Troubled-Turtle_x_x_Im-the-luck
8577A068,Sounds:vo_level_05:L05_05020_1_Sonic_x_x_Looks-like-i
48080A5A,Sounds:vo_level_05:L05_05021_1_Amy_x_x_Well-I-thin
FE874460,Sounds:vo_level_05:L05_05022_1_Knuckles_x_x_Were-amazin
71386533,Sounds:vo_level_05:L05_05023_1_Tails_x_x_Well-if-you
F5087C3B,Sounds:vo_level_05:L05_05024_20_Sonic_x_x_SHUT-UP
01D7A17A,Sounds:vo_level_05:L05_05025_1_Knuckles_x_x_Make-him-sto
03613350,Sounds:vo_level_05:L05_05026_1_Amy_x_x_SHUT-UP
C505574B,Sounds:vo_level_05:L05_05027_1_Sonic_x_x_That-is-one
4A23482F,Sounds:vo_level_05:L05_05028_1_Amy_x_x_Well-I-gues
03224969,Sounds:vo_level_05:L05_05029_1_Knuckles_x_x_A-horn-That
F7881940,Sounds:vo_level_05:L05_05030_1_Tails_x_x_I-wonder-wha
72A73C65,Sounds:vo_level_05:L05_05031_1_Sonic_x_x_This-area-is
CAC5948A,Sounds:vo_level_05:L05_05032_1_Amy_x_x_Looks-like-o
BF754018,Sounds:vo_level_05:L05_05033_1_Knuckles_x_x_Guys-I-can
9910686D,Sounds:vo_level_05:L05_05034_1_Sonic_x_x_Made-it-how
2E3B0732,Sounds:vo_level_05:L05_05035_1_Amy_x_x_We-have-to-f
B93E821B,Sounds:vo_level_05:L05_05036_1_Knuckles_x_x_This-thing-n
2FD9A0EB,Sounds:vo_level_05:L05_05037_1_Sonic_x_x_Alright-Tail
23FC239B,Sounds:vo_level_05:L05_05038_1_Amy_x_x_Way-to-go-Ta
440086AB,Sounds:vo_level_05:L05_05039_1_Knuckles_x_x_Wowthe-litt
9B1B22DE,Sounds:vo_level_05:L05_05043_1_Sonic_x_x_There-see-t
614E9EBD,Sounds:vo_level_05:L05_05044_1_Amy_x_x_We-have-to-f
5CA18501,Sounds:vo_level_05:L05_05045_1_Knuckles_x_x_That-island
14E4C179,Sounds:vo_level_05:L05_05046_20_Tails_x_x_There-has-to
58AE2D3B,Sounds:vo_level_05:L05_05048_20_Sonic_x_x_Jeez-what-h
4CC0355B,Sounds:vo_level_05:L05_05049_1_Amy_x_x_Umm-I-dont
08F488C7,Sounds:vo_level_05:L05_05050_1_Knuckles_x_x_Not-sure-whe
9F16162B,Sounds:vo_level_05:L05_05051_20_Tails_x_x_I-bet-the-ba
6FEFF235,Sounds:vo_level_05:L05_05052_1_Sonic_x_x_Eesh-this-p
EB9D0D84,Sounds:vo_level_05:L05_05053_1_Amy_x_x_Wow-those-p
3A55EBB7,Sounds:vo_level_05:L05_05054_1_Knuckles_x_x_Not-the-best
0D960899,Sounds:vo_level_05:L05_05055_1_Tails_x_x_These-plants
737FCE30,Sounds:vo_level_05:L05_05056_1_Sonic_x_x_Oh-boylook
5EFF79F5,Sounds:vo_level_05:L05_05057_20_Amy_x_x_Why-is-there
2E78592D,Sounds:vo_level_05:L05_05058_1_Knuckles_x_x_Look-its-t
DA81A75D,Sounds:vo_level_05:L05_05059_1_Tails_x_x_This-guys-wa
2647A883,Sounds:vo_level_05:L05_05060_1_Sonic_x_x_I-think-our
37708B2A,Sounds:vo_level_05:L05_05061_1_Amy_x_x_These-villag
C720737D,Sounds:vo_level_05:L05_05062_1_Knuckles_x_x_I-could-get
C15CE563,Sounds:vo_level_05:L05_05063_1_Tails_x_x_The-doors-ar
21CA144F,Sounds:vo_level_05:L05_05065_1_Sonic_x_x_Okay-how-do
456D783C,Sounds:vo_level_05:L05_05066_1_Amy_x_x_We-use-the-e
043E225F,Sounds:vo_level_05:L05_05067_1_Knuckles_x_x_Oh-man-we-h
A73C4641,Sounds:vo_level_05:L05_05068_1_Tails_x_x_We-have-to-s
8E7C5A55,Sounds:vo_level_05:L05_05069_1_Sonic_x_x_That-did-it
708A5888,Sounds:vo_level_05:L05_05070_1_Amy_x_x_Its-going-L
30C8CED9,Sounds:vo_level_05:L05_05071_1_Knuckles_x_x_There-we-go
37FF0F82,Sounds:vo_level_05:L05_05072_1_Tails_x_x_Its-working
DB30CC6F,Sounds:vo_level_05:L05_05073_1_Sonic_x_x_That-didnt
A3DE7947,Sounds:vo_level_05:L05_05074_1_Amy_x_x_We-should-tr
4F3039D5,Sounds:vo_level_05:L05_05075_1_Knuckles_x_x_Nothing-Let
AE1E284A,Sounds:vo_level_05:L05_05076_1_Tails_x_x_I-think-we-n
E7275374,Sounds:vo_level_05:L05_05077_1_Brother_x_x_This-metal-t
F8CB8AC7,Sounds:vo_level_05:L05_05078_1_Brother_x_x_There-is-som
F15A68C2,Sounds:vo_level_05:L05_05079_1_Brother_x_x_The-village
5188C4D8,Sounds:vo_level_05:L05_05080_1_Brother_x_x_My-village-i
B98C1FFB,Sounds:vo_level_05:L05_05081_1_Sonic_x_x_Whoa-they-a
BF484F55,Sounds:vo_level_05:L05_05082_20_Amy_x_x_They-are-wei
4210829A,Sounds:vo_level_05:L05_05083_1_Knuckles_x_x_We-are-being
ED056D31,Sounds:vo_level_05:L05_05084_20_Tails_x_x_The-weight-o
9BDA0DEE,Sounds:vo_level_05:L05_05085_1_Sonic_x_x_I-think-we-a
A949B767,Sounds:vo_level_05:L05_05086_1_Amy_x_x_Looks-like-w
932ED2E2,Sounds:vo_level_05:L05_05087_1_Knuckles_x_x_Thats-not-g
3CE958C5,Sounds:vo_level_05:L05_05088_1_Tails_x_x_It-would-be
1D18A4C3,Sounds:vo_level_05:L05_05089_1_Sonic_x_x_Metal-has-go
048457AD,Sounds:vo_level_05:L05_05090_1_Amy_x_x_Look-at-all
5D89CA78,Sounds:vo_level_05:L05_05091_1_Knuckles_x_x_Did-Metal-do
1331EA56,Sounds:vo_level_05:L05_05092_1_Tails_x_x_That-damage
AC958214,Sounds:vo_level_05:L05_05093_1_Sonic_x_x_The-entrance
81AE71F2,Sounds:vo_level_05:L05_05094_1_Sonic_x_x_ALT-He-mus
92D057F3,Sounds:vo_level_05:L05_05095_1_Amy_x_x_Looks-like-M
DCC0B68F,Sounds:vo_level_05:L05_05096_1_Knuckles_x_x_Someone-sure
1D898721,Sounds:vo_level_05:L05_05097_1_Tails_x_x_Look-what-Me
049797A3,Sounds:vo_level_05:L05_05098_1_Sonic_x_x_Look-at-all
1DBE03A1,Sounds:vo_level_05:L05_05099_1_Amy_x_x_Well-we-nee
2CF49598,Sounds:vo_level_05:L05_05100_1_Amy_x_x_ALT-Well
1942E281,Sounds:vo_level_05:L05_05101_1_Knuckles_x_x_He-scorched
B2401D7E,Sounds:vo_level_05:L05_05102_1_Tails_x_x_Metal-caused
634FF3F4,Sounds:vo_level_05:L05_05103_1_Sonic_x_x_Everybody-wa
8F286729,Sounds:vo_level_05:L05_05104_1_Amy_x_x_This-place-i
3A5AE676,Sounds:vo_level_05:L05_05105_1_Knuckles_x_x_Almost-there
B9EE693C,Sounds:vo_level_05:L05_05106_20_Tails_x_x_Everyone-to
8F805E82,Sounds:vo_level_05:L05_05108_1_Sonic_x_x_This-just-ge
17CD40C1,Sounds:vo_level_05:L05_05109_20_Amy_x_x_Metal-took-o
BE9CFA01,Sounds:vo_level_05:L05_05110_1_Knuckles_x_x_The-bridge-i
B78A32F5,Sounds:vo_level_05:L05_05111_1_Tails_x_x_He-is-destro
7EF7A87B,Sounds:vo_level_05:L05_05112_1_Sonic_x_x_Look-Over-t
13614F0B,Sounds:vo_level_05:L05_05113_1_Amy_x_x_Guys-there
9237FB48,Sounds:vo_level_05:L05_05114_1_Knuckles_x_x_I-say-we-get
0AFA5B3E,Sounds:vo_level_05:L05_05115_1_Tails_x_x_There-is-a-w
2930BEED,Sounds:vo_level_05:L05_05116_1_Sonic_x_x_We-need-to-g
9BD1CC42,Sounds:vo_level_05:L05_05117_20_Amy_x_x_Does-anyone
DFF9D996,Sounds:vo_level_05:L05_05118_1_Knuckles_x_x_Is-that-a-zi
BB288FA7,Sounds:vo_level_05:L05_05119_1_Tails_x_x_Yes-It-look
DA364162,Sounds:vo_level_05:L05_05120_20_Sonic_x_x_This-should
05588FF9,Sounds:vo_level_05:L05_05121_20_Amy_x_x_I-think-this
C9BB6E7F,Sounds:vo_level_05:L05_05122_1_Knuckles_x_x_Meet-you-up
C0C7563B,Sounds:vo_level_05:L05_05123_1_Tails_x_x_Last-one-to
39873648,Sounds:vo_level_05:L05_05124_1_Sonic_x_x_There-is-som
B205AD74,Sounds:vo_level_05:L05_05125_1_Amy_x_x_Watch-your-s
C605A387,Sounds:vo_level_05:L05_05126_1_Knuckles_x_x_I-think-the
9AECF97C,Sounds:vo_level_05:L05_05127_1_Tails_x_x_I-think-I-se
3D71C8DD,Sounds:vo_level_05:L05_05128_1_Sonic_x_x_Its-taking
B5BD051F,Sounds:vo_level_05:L05_05129_1_Amy_x_x_Thats-Octag
CCDCB6AA,Sounds:vo_level_05:L05_05130_1_Knuckles_x_x_We-are-headi
E3EE26BF,Sounds:vo_level_05:L05_05131_1_Tails_x_x_The-zip-line
A94D2BF9,Sounds:vo_level_05:L05_05132_1_Sonic_x_x_Everyone-sta
937527D7,Sounds:vo_level_05:L05_05133_1_Amy_x_x_Any-idea-whe
33FCDD1F,Sounds:vo_level_05:L05_05134_1_Knuckles_x_x_Whoa-watch
2D338199,Sounds:vo_level_05:L05_05135_1_Tails_x_x_We-made-it-o
86A21166,Sounds:vo_level_05:L05_05137_1_Sonic_x_x_Keep-going-e
7E8A69E2,Sounds:vo_level_05:L05_05138_1_Amy_x_x_We-need-to-h
145FDBA9,Sounds:vo_level_05:L05_05139_1_Knuckles_x_x_Lets-keep-g
72478041,Sounds:vo_level_05:L05_05140_1_Tails_x_x_The-best-cha
DCAD3B67,Sounds:vo_level_05:L05_05141_1_Sonic_x_x_Alright-any
FEF6B5D9,Sounds:vo_level_05:L05_05142_1_Amy_x_x_These-dowels
9F2F316B,Sounds:vo_level_05:L05_05143_1_Knuckles_x_x_Do-you-think
D006127A,Sounds:vo_level_05:L05_05144_1_Tails_x_x_My-calculati
6B840A3A,Sounds:vo_level_05:L05_05145_1_Sonic_x_x_The-path-is
885D0133,Sounds:vo_level_05:L05_05146_1_Amy_x_x_Sweet-Knock
1BA6DA26,Sounds:vo_level_05:L05_05147_1_Knuckles_x_x_That-did-it
63359694,Sounds:vo_level_05:L05_05148_1_Tails_x_x_It-worked-T
E9933988,Sounds:vo_level_05:L05_05149_1_Sonic_x_x_Its-kind-of
C0051005,Sounds:vo_level_05:L05_05150_20_Amy_x_x_Thats-anoth
F4E6C1A5,Sounds:vo_level_05:L05_05151_1_Knuckles_x_x_We-are-getti
2DF172C0,Sounds:vo_level_05:L05_05152_1_Tails_x_x_They-keep-go
42E86CDB,Sounds:vo_level_05:L05_05153_1_Sonic_x_x_Two-left-I
CFA8831D,Sounds:vo_level_05:L05_05154_1_Amy_x_x_OkayHow-do
43589584,Sounds:vo_level_05:L05_05155_1_Knuckles_x_x_So-we-just
62D77482,Sounds:vo_level_05:L05_05156_1_Tails_x_x_We-need-to-r
18A5EF14,Sounds:vo_level_05:L05_05157_1_Sonic_x_x_I-guess-you
AFD15782,Sounds:vo_level_05:L05_05158_1_Amy_x_x_One-more-hit
9ABA6618,Sounds:vo_level_05:L05_05159_1_Knuckles_x_x_Im-just-goi
63762101,Sounds:vo_level_05:L05_05160_20_Tails_x_x_I-think-that
3A181D34,Sounds:vo_level_05:L05_05161_20_Sonic_x_x_Speed-time
01FBDCB4,Sounds:vo_level_05:L05_05162_20_Amy_x_x_Here-we-go
B505A162,Sounds:vo_level_05:L05_05163_20_Knuckles_x_x_I-dont-like
377BD0B0,Sounds:vo_level_05:L05_05164_1_Tails_x_x_Accelerator
BA973A42,Sounds:vo_level_05:L05_05165_1_Sonic_x_x_This-is-craz
DB840189,Sounds:vo_level_05:L05_05166_1_Amy_x_x_Nice
F90CC363,Sounds:vo_level_05:L05_05167_20_Knuckles_x_x_Sweet
4B0DB95D,Sounds:vo_level_05:L05_05168_20_Tails_x_x_Breaking-eve
4B61BED6,Sounds:vo_level_05:L05_05169_1_Sonic_x_x_I-bet-the-Cr
C7850236,Sounds:vo_level_05:L05_05170_1_Amy_x_x_We-need-to-g
3C331A40,Sounds:vo_level_05:L05_05171_1_Knuckles_x_x_Today-was-no
F880689F,Sounds:vo_level_05:L05_05172_20_Tails_x_x_Every-up-the
09B18DBF,Sounds:vo_level_05:L05_05173_1_Sonic_x_x_Good-job-eve
0114FDAB,Sounds:vo_level_05:L05_05174_1_Amy_x_x_Everyone-oka
BC217968,Sounds:vo_level_05:L05_05175_1_Knuckles_x_x_Sweet-Rest
753D1F7A,Sounds:vo_level_05:L05_05176_20_Tails_x_x_There-has-to
85BD5BF9,Sounds:vo_level_05:L05_05178_1_Sonic_x_x_I-say-we-go
B1ED51E0,Sounds:vo_level_05:L05_05179_20_Amy_x_x_Well-we-are
55BEE037,Sounds:vo_level_05:L05_05180_1_Knuckles_x_x_We-can-knock
8B2A93C2,Sounds:vo_level_05:L05_05181_20_Tails_x_x_This-wall-lo
7ED9AB75,Sounds:vo_level_05:L05_05182_1_Sonic_x_x_I-still-thin
42CF106A,Sounds:vo_level_05:L05_05183_1_Amy_x_x_That-wall-lo
84A72CC6,Sounds:vo_level_05:L05_05184_1_Knuckles_x_x_That-wall-is
D94C829E,Sounds:vo_level_05:L05_05185_1_Tails_x_x_I-think-the
8C9F13AF,Sounds:vo_level_05:L05_05186_1_Sonic_x_x_Anyone-else
AD10FBA8,Sounds:vo_level_05:L05_05187_1_Amy_x_x_Lets-take-th
4E6571B7,Sounds:vo_level_05:L05_05188_1_Knuckles_x_x_Look-at-the
4FAF607D,Sounds:vo_level_05:L05_05189_1_Tails_x_x_We-need-to-g
DF6C61D1,Sounds:vo_level_05:L05_05190_1_Sonic_x_x_Not-this-guy
AE4B4F89,Sounds:vo_level_05:L05_05191_1_Amy_x_x_Lets-make-s
54D8A99D,Sounds:vo_level_05:L05_05192_1_Knuckles_x_x_How-about-we
5F3DB030,Sounds:vo_level_05:L05_05193_1_Tails_x_x_This-should
66FF5CAB,Sounds:vo_level_05:L05_05194_1_Sonic_x_x_How-do-we-ge
AF49311B,Sounds:vo_level_05:L05_05195_20_Amy_x_x_There-is-no
278D7BEA,Sounds:vo_level_05:L05_05196_1_Knuckles_x_x_I-have-found
19491ADE,Sounds:vo_level_05:L05_05197_1_Tails_x_x_If-we-beat-h
29572F82,Sounds:vo_level_05:L05_05198_1_Sonic_x_x_It-made-a-pa
B17D1411,Sounds:vo_level_05:L05_05199_20_Amy_x_x_Everyone-oka
C836DEAF,Sounds:vo_level_05:L05_05200_1_Knuckles_x_x_Waitmy-idea
4518F462,Sounds:vo_level_05:L05_05201_1_Tails_x_x_They-seem-to
92BB44CB,Sounds:vo_level_05:L05_05203_1_Sonic_x_x_We-have-to-b
DB969847,Sounds:vo_level_05:L05_05204_20_Amy_x_x_This-room-is
8911B861,Sounds:vo_level_05:L05_05205_20_Knuckles_x_x_Look-Amy-th
